Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
Up,2,-8.46936,-0.2706604,-4.712646,0.008625031,-0.6809223,-0.4289856
Up,2,-9.334229,-0.2398071,-5.148529,-0.02623367,0.08352935,0.1453857
Up,2,-10.16534,-0.2496338,-5.479156,-0.007638931,0.1084102,0.1690979
Up,2,-11.34872,-0.1638184,-6.006897,0.01194763,0.1228381,0.1702271
Up,2,-12.51892,-0.02667236,-6.55365,0.1053562,-0.5941457,-0.3899231
Up,2,-13.49133,0.07449341,-6.984863,0.1098213,-0.1370151,-0.03900146
Up,2,-14.30487,0.1522522,-7.352325,0.2147102,-0.9496769,-0.6557617
Up,2,-14.85428,0.1921997,-7.647339,0.194128,-0.9232704,-0.6342163
Up,2,-15.24683,0.3817444,-7.864868,0.1623745,-0.8631163,-0.5792236
Up,2,-15.90628,0.4886475,-8.265167,0.165123,-0.9447117,-0.6469727
Up,2,-17.25092,0.8067017,-9.219513,0.1772118,-0.9990134,-0.7029724
Up,2,-18.54932,0.9867554,-10.12305,0.07449532,-0.5747407,-0.357666
Up,2,-19.56235,1.081726,-10.80273,0.1599045,-0.4941024,-0.2851257
Up,2,-20.60519,1.27597,-11.49698,0.1387177,-0.1552142,-0.02600098
Up,2,-21.25284,1.437744,-12.06137,0.2068176,-0.1346766,-0.01080322
Up,2,-21.78757,1.573853,-12.45395,0.2975788,-0.1514908,-0.06222534
Up,2,-22.39618,1.743988,-12.90274,0.3373203,-0.1380789,-0.07125854
Up,2,-22.92722,1.802307,-13.32056,0.4647522,-0.1197824,-0.06387329
Up,2,-23.3598,1.891479,-13.63153,0.659235,-0.07001543,-0.01831055
Up,2,-23.65778,1.975739,-13.84943,0.7850704,-0.03528762,0.02334595
Up,2,-23.97928,2.1586,-14.08771,0.8428001,-0.04123151,0.0496521
Up,2,-24.46548,2.273041,-14.3974,0.9108582,-0.04034102,0.06521606
Up,2,-24.73566,2.325653,-14.55048,0.9500504,-0.03148711,0.06762695
Up,2,-24.98096,2.394714,-14.70291,1.01701,-0.009599924,0.1059875
Up,2,-25.07693,2.422089,-14.7634,1.064882,0.002455354,0.1318359
Up,2,-25.27249,2.440521,-14.84451,1.12479,0.01488101,0.1127625
Up,2,-25.46762,2.49234,-14.99646,1.165075,0.01279306,0.09240723
Up,2,-25.63965,2.570282,-15.09274,1.419695,-0.8109077,-0.5214539
Up,2,-25.90161,2.637512,-15.25833,1.532263,-0.9778455,-0.618103
Up,2,-26.09885,2.547699,-15.39044,1.629938,-0.9513155,-0.6009827
Up,2,-26.03983,2.385956,-15.38409,1.806717,-0.9635162,-0.5906372
Up,2,-26.00235,2.335815,-15.41827,1.943159,-0.9326938,-0.5595398
Up,2,-26.23196,2.430634,-15.59393,2.051706,-0.9251542,-0.5645752
Up,2,-26.38211,2.47583,-15.7388,2.130751,-0.9339216,-0.5712891
Up,2,-26.51416,2.519318,-15.83832,2.199511,-0.9291217,-0.5671387
Up,2,-26.74353,2.606171,-16.01508,2.248049,-0.9328228,-0.5526428
Up,3,0,0,0,0,0,0
Up,3,-0.0104425,0.0001525879,-0.002897263,-0.2262974,0.5965455,0.4629822
Up,3,-0.02379203,0.0003662109,-0.006551385,-0.2499218,0.7341182,0.5520935
Up,3,-0.100755,-0.01791382,-0.01619816,-0.2602177,0.7571465,0.5627747
Up,3,-0.1508682,-0.01654053,-0.01790345,-0.1826267,0.517975,0.3636475
Up,3,-0.1533751,-0.007598877,-0.03907394,-0.02484894,-0.09910238,-0.114563
Up,3,-0.1322315,-0.01687622,-0.01351666,-0.07995033,0.08916765,0.02975464
Up,3,-0.1397958,-0.006744385,-0.01531351,-0.02484322,-0.1191138,-0.114563
Up,3,-0.2063346,-0.01559448,-0.03032732,-0.03463745,-0.1311663,-0.1150818
Up,3,-0.1866319,-0.01647949,-0.03631055,-0.0547657,-0.1200127,-0.1047974
Up,3,-0.2307439,-0.01672363,-0.06617022,-0.0547657,-0.1200127,-0.1047974
Up,3,-0.4346216,-0.01550293,-0.1624712,-0.1210842,0.1119006,0.07287598
Up,3,-0.8021524,-0.0423584,-0.3351603,-0.07440758,-0.1041287,-0.1058044
Up,3,-1.905739,-0.2279053,-0.8955512,-0.09447289,-0.1129979,-0.09555054
Up,3,-3.850739,-0.4077454,-1.963216,-0.3243599,0.5948634,0.4574585
Up,3,-5.401367,-0.3919373,-2.846954,-0.4602489,0.8249973,0.6417542
Up,3,-6.885956,-0.3468323,-3.611633,-0.3841667,0.6023256,0.4767456
Up,3,-8.287781,-0.2982483,-4.326477,-0.2393379,0.102007,0.07788086
Up,3,-9.578583,-0.2406616,-5.02066,-0.4278431,0.760428,0.5758972
Up,3,-11.03601,-0.1909485,-5.782166,-0.4695129,0.8076245,0.6299438
Up,3,-12.51999,-0.08255005,-6.480408,-0.4700279,0.8128085,0.6412048
Up,3,-13.9942,0.1401062,-7.126495,-0.4881363,0.7828629,0.6063538
Up,3,-15.62836,0.2209778,-7.713898,-0.4959164,0.7199551,0.5607605
Up,3,-16.95828,0.257019,-8.185547,-0.4866314,0.7273175,0.5725708
Up,3,-18.04568,0.4552307,-8.62381,-0.4037342,0.587989,0.4756775
Up,3,-19.15091,0.6338806,-9.230408,-0.1758347,0.1744641,0.2056885
Up,3,-20.1203,0.7759705,-9.732178,-0.06791878,0.1677926,0.2115784
Up,3,-21.29062,1.010773,-10.37323,0.000749588,0.172665,0.2153015
Up,3,-22.35025,1.188904,-11.0376,0.04883766,0.2038712,0.2406311
Up,3,-23.2269,1.359009,-11.59494,0.160202,0.1100501,0.1673889
Up,3,-24.11368,1.539124,-12.27005,0.2494984,0.08843106,0.1496277
